CAT_is_male,age,number_of_juvenile_fellonies,number_of_juvenile_misdemeanors,number_of_other_juvenile_offenses,number_of_prior_offenses,days_before_screening_arrest,days_in_custody,CAT_race_African-American,CAT_race_Asian,CAT_race_Caucasian,CAT_race_Hispanic,CAT_race_Native American,CAT_race_Other,target,split
1,0.3114754098360656,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,1,test
1,0.4426229508196722,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0011181513231457,0,0,1,0,0,0,0,train
1,0.0327868852459016,0.0,0.0,0.0588235294117647,0.0526315789473684,0.2483754512635378,0.012299664554603,1,0,0,0,0,0,1,train
1,0.5573770491803279,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.180327868852459,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.2352941176470588,0.2894736842105263,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.1639344262295082,0.0,0.0,0.0,0.1578947368421052,0.2490974729241877,0.0301900857249347,1,0,0,0,0,0,1,test
1,0.180327868852459,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,test
0,0.6065573770491803,0.0,0.0,0.0,0.0526315789473684,0.2404332129963898,0.0070816250465896,0,0,1,0,0,0,0,train
1,0.8196721311475411,0.0,0.0,0.0,0.0,0.2469314079422382,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.0327868852459016,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2490974729241877,0.0119269474468878,1,0,0,0,0,0,0,train
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0022363026462914,0,0,0,1,0,0,0,train
1,0.9672131147540984,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.5573770491803279,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.3442622950819672,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,0,1,0,0,0,test
0,0.5409836065573771,0.0,0.0,0.0,0.0263157894736842,0.2274368231046931,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0526315789473684,0.2404332129963898,0.0044726052925829,1,0,0,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2483754512635378,0.0018635855385762,0,0,1,0,0,0,0,train
1,0.2295081967213115,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,val
1,0.3278688524590164,0.05,0.625,0.0,0.2105263157894736,0.2490974729241877,0.0059634737234439,1,0,0,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0190085724934774,0,0,1,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.0263157894736842,0.2808664259927798,0.0126723816623183,0,0,0,1,0,0,0,train
1,0.5901639344262296,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0,0,0,1,0,0,0,1,train
1,0.2622950819672132,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.4426229508196722,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0026090197540067,1,0,0,0,0,0,0,train
1,0.4426229508196722,0.0,0.0,0.0,0.0263157894736842,0.2411552346570397,0.0,0,0,1,0,0,0,0,train
1,0.1639344262295082,0.05,0.0,0.0,0.3157894736842105,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.6261647409616101,1,0,0,0,0,0,0,train
0,0.1147540983606557,0.0,0.0,0.0,0.1052631578947368,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
0,0.0819672131147541,0.0,0.0,0.1176470588235294,0.0263157894736842,0.2483754512635378,0.0,0,0,1,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
0,0.6229508196721312,0.0,0.0,0.0,0.0526315789473684,0.2151624548736462,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0,0,0,1,0,0,0,0,val
1,0.2622950819672132,0.0,0.0,0.0,0.3421052631578947,0.2483754512635378,0.0480805068952664,0,0,1,0,0,0,1,test
1,0.4098360655737705,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.625,0.0588235294117647,0.7105263157894737,0.2490974729241877,0.0711889675736116,1,0,0,0,0,0,1,test
1,0.1311475409836066,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0995154677599701,1,0,0,0,0,0,0,test
1,0.1475409836065574,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,test
1,0.3770491803278689,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0231084606783451,0,0,1,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.1052631578947368,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.1967213114754099,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0263157894736842,0.2368231046931407,0.0026090197540067,1,0,0,0,0,0,0,train
1,0.3606557377049181,0.0,0.0,0.0,0.2894736842105263,0.2483754512635378,0.0,1,0,0,0,0,0,1,train
1,0.6229508196721312,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0055907566157286,0,0,1,0,0,0,0,train
1,0.0655737704918033,0.0,0.0,0.0,0.0263157894736842,0.2231046931407942,0.0033544539694371,0,0,1,0,0,0,0,train
1,0.5409836065573771,0.0,0.0,0.0,0.1052631578947368,0.2288808664259927,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.2950819672131147,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,val
1,0.1147540983606557,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.029071934401789,0,0,0,1,0,0,1,val
1,0.1967213114754099,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
0,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0242266120014908,0,0,1,0,0,0,0,test
1,0.3278688524590164,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,0,1,0,0,0,val
1,0.180327868852459,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,1,val
0,0.3606557377049181,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.0526315789473684,0.23971119133574,0.0026090197540067,1,0,0,0,0,0,0,test
0,0.3114754098360656,0.0,0.0,0.0,0.0,0.2469314079422382,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.0819672131147541,0.0,0.0,0.0,0.0526315789473684,0.247653429602888,0.0111815132314573,1,0,0,0,0,0,1,train
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,test
1,0.0163934426229508,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0033544539694371,1,0,0,0,0,0,1,val
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0789473684210526,0.6974729241877256,0.0022363026462914,0,0,1,0,0,0,0,train
1,0.1311475409836066,0.0,0.0,0.0,0.1578947368421052,0.2490974729241877,0.0033544539694371,1,0,0,0,0,0,0,train
1,0.0327868852459016,0.0,0.0,0.0,0.0,0.2483754512635378,0.0111815132314573,1,0,0,0,0,0,0,val
0,0.4098360655737705,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.278688524590164,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.1578947368421052,0.2772563176895307,0.0204994409243384,0,0,1,0,0,0,1,train
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.5573770491803279,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,test
0,0.2459016393442623,0.0,0.0,0.0,0.0,0.2483754512635378,0.0026090197540067,1,0,0,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,test
1,0.8032786885245903,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.2131147540983606,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.1052631578947368,0.2483754512635378,0.0018635855385762,1,0,0,0,0,0,0,train
1,0.6065573770491803,0.0,0.0,0.0,0.0,0.2483754512635378,0.0059634737234439,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.4754098360655738,0.0,0.0,0.0,0.4473684210526315,0.2093862815884476,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0655737704918033,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.2105263157894736,0.2490974729241877,0.0231084606783451,1,0,0,0,0,0,0,train
1,0.8196721311475411,0.0,0.0,0.0,0.1842105263157894,0.2483754512635378,0.0059634737234439,0,0,1,0,0,0,1,train
1,0.3114754098360656,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,val
0,0.3934426229508196,0.0,0.0,0.0,0.0263157894736842,0.2137184115523465,0.0081997763697353,1,0,0,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.1052631578947368,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,val
1,0.2622950819672132,0.0,0.0,0.0,0.0263157894736842,0.2469314079422382,0.0014908684308609,1,0,0,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,0,0,0,0,0,1,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.1052631578947368,0.2361010830324909,0.03056280283265,0,0,1,0,0,0,1,train
1,0.5573770491803279,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.2950819672131147,0.0,0.0,0.0,0.0526315789473684,0.2368231046931407,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1311475409836066,0.0,0.0,0.0,0.0526315789473684,0.2469314079422382,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2490974729241877,0.0055907566157286,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
0,0.3114754098360656,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2131147540983606,0.0,0.0,0.0,0.0263157894736842,0.7184115523465704,0.0026090197540067,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0,0,0,0,1,0,0,0,train
1,0.6557377049180328,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0052180395080134,0,0,1,0,0,0,0,train
0,0.3770491803278689,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.2459016393442623,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,1,0,0,0,0,0,0,test
1,0.0655737704918033,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,0,0,0,1,0,0,0,train
0,0.2459016393442623,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.3114754098360656,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,1,0,0,0,0,0,1,train
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,test
1,0.3114754098360656,0.05,0.75,0.0,0.3421052631578947,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0208721580320536,1,0,0,0,0,0,0,test
1,0.278688524590164,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,test
1,0.180327868852459,0.2,0.125,0.0,0.2631578947368421,0.2483754512635378,0.0011181513231457,0,0,1,0,0,0,1,train
1,0.3770491803278689,0.1,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0264629146477823,1,0,0,0,0,0,1,train
1,0.0655737704918033,0.0,0.0,0.0,0.0789473684210526,0.223826714801444,0.0406261647409616,1,0,0,0,0,0,1,train
1,0.2622950819672132,0.1,0.125,0.0,0.131578947368421,0.43971119133574,0.0033544539694371,1,0,0,0,0,0,0,train
1,0.459016393442623,0.0,0.0,0.0,0.0526315789473684,0.2368231046931407,0.0014908684308609,1,0,0,0,0,0,0,val
1,0.3770491803278689,0.0,0.0,0.0,0.0,0.2483754512635378,0.0014908684308609,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0526315789473684,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.5784569511740588,1,0,0,0,0,0,0,train
1,0.2131147540983606,0.05,0.125,0.0588235294117647,0.3421052631578947,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,1,test
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2469314079422382,0.0,0,0,1,0,0,0,0,test
0,0.5081967213114754,0.0,0.0,0.0,0.0,0.2469314079422382,0.0003727171077152,0,0,1,0,0,0,0,val
1,0.5081967213114754,0.0,0.0,0.0,0.2105263157894736,0.231768953068592,0.0771524412970555,0,0,1,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.1842105263157894,0.247653429602888,0.0003727171077152,1,0,0,0,0,0,0,test
0,0.0327868852459016,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,1,val
1,0.4262295081967213,0.0,0.0,0.0,0.2105263157894736,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,1,train
1,0.3770491803278689,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.2131147540983606,0.0,0.125,0.0,0.131578947368421,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,1,test
1,0.3934426229508196,0.0,0.0,0.0,0.0263157894736842,0.2469314079422382,0.0003727171077152,0,0,0,1,0,0,0,train
0,0.8032786885245903,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.3934426229508196,0.0,0.0,0.0,0.0263157894736842,0.2469314079422382,0.0,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2483754512635378,0.0126723816623183,1,0,0,0,0,0,0,train
1,0.4098360655737705,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.1578947368421052,0.2490974729241877,0.0872158032053671,0,0,1,0,0,0,1,test
1,0.0819672131147541,0.0,0.125,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,0,val
1,0.3770491803278689,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.2131147540983606,0.0,0.0,0.0,0.0263157894736842,0.247653429602888,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.0819672131147541,0.0,0.0,0.0,0.0526315789473684,0.3400722021660649,0.0007454342154304,1,0,0,0,0,0,1,train
1,0.5737704918032788,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0182631382780469,1,0,0,0,0,0,0,train
1,0.2950819672131147,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.6557377049180328,0.0,0.0,0.0,0.2631578947368421,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.7213114754098361,0.0,0.0,0.0,0.0,0.2483754512635378,0.0011181513231457,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.1052631578947368,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.459016393442623,0.0,0.0,0.0,0.0526315789473684,0.2389891696750902,0.0059634737234439,0,0,1,0,0,0,0,train
1,0.2295081967213115,0.0,0.0,0.0,0.1578947368421052,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.6229508196721312,0.0,0.0,0.0,0.3421052631578947,0.2064981949458483,0.0149086843086097,0,0,1,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0263157894736842,0.3848375451263537,0.013790532985464,1,0,0,0,0,0,0,train
0,0.6557377049180328,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,0,0,1,0,0,0,0,test
1,0.4262295081967213,0.0,0.0,0.0,0.131578947368421,0.2151624548736462,0.0044726052925829,0,0,1,0,0,0,0,train
1,0.0327868852459016,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,1,train
0,0.2950819672131147,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.6721311475409837,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.180327868852459,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,1,train
0,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1639344262295082,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,0,train
0,0.3934426229508196,0.0,0.0,0.0,0.4210526315789473,0.2483754512635378,0.0074543421543048,1,0,0,0,0,0,0,test
1,0.0491803278688524,0.0,0.25,0.0588235294117647,0.0789473684210526,0.2469314079422382,0.010808796123742,1,0,0,0,0,0,1,train
0,0.5081967213114754,0.0,0.0,0.0,0.0263157894736842,0.2303249097472924,0.0,0,0,1,0,0,0,0,test
0,0.0983606557377049,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
0,0.6065573770491803,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.0163934426229508,0.05,0.25,0.0,0.0789473684210526,0.1046931407942238,0.0003727171077152,1,0,0,0,0,0,1,test
1,0.0491803278688524,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,test
1,0.2622950819672132,0.0,0.0,0.0,0.1052631578947368,0.2490974729241877,0.0,1,0,0,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0029817368617219,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.15,0.0,0.0,0.3157894736842105,0.2483754512635378,0.094670145359672,1,0,0,0,0,0,0,train
1,0.3606557377049181,0.0,0.0,0.0,0.0263157894736842,0.2021660649819494,0.0242266120014908,1,0,0,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0,0.2490974729241877,0.0171449869549012,0,0,1,0,0,0,0,test
1,0.2622950819672132,0.0,0.0,0.0,0.5,0.1942238267148014,0.0283265001863585,1,0,0,0,0,0,1,test
1,0.1475409836065574,0.0,0.0,0.0588235294117647,0.131578947368421,0.2483754512635378,0.0585165859112933,1,0,0,0,0,0,1,test
1,0.5245901639344263,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.0655737704918033,0.0,0.125,0.1176470588235294,0.0263157894736842,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,0,train
1,0.2622950819672132,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0085724934774506,1,0,0,0,0,0,0,train
1,0.6229508196721312,0.0,0.0,0.0,0.0263157894736842,0.31985559566787,0.0033544539694371,1,0,0,0,0,0,0,test
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.4426229508196722,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,0,0,0,1,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0,1,0,0,0,0,0,0,val
1,0.7049180327868853,0.0,0.0,0.0,0.0,0.2490974729241877,0.0022363026462914,0,0,1,0,0,0,0,test
1,0.1475409836065574,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0,0,0,1,0,0,0,0,train
1,0.3770491803278689,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0003727171077152,0,0,0,1,0,0,0,train
1,0.6885245901639345,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.0819672131147541,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0014908684308609,1,0,0,0,0,0,0,train
1,0.3606557377049181,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.1967213114754099,0.0,0.0,0.0,0.0,0.244043321299639,0.0018635855385762,0,0,1,0,0,0,0,test
0,0.0327868852459016,0.0,0.0,0.0,0.0263157894736842,0.2194945848375451,0.0003727171077152,0,0,1,0,0,0,0,test
0,0.0327868852459016,0.0,0.0,0.0,0.0,0.2483754512635378,0.0048453224002981,1,0,0,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0,0.2483754512635378,0.0011181513231457,0,1,0,0,0,0,0,test
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,1,train
1,0.1967213114754099,0.0,0.0,0.0,0.131578947368421,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.1147540983606557,0.0,0.0,0.0,0.0,0.2483754512635378,0.0007454342154304,1,0,0,0,0,0,0,train
1,0.3278688524590164,0.0,0.0,0.0,0.0,0.2490974729241877,0.0011181513231457,0,0,1,0,0,0,0,train
1,0.1475409836065574,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0111815132314573,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0263157894736842,0.2490974729241877,0.0525531121878494,1,0,0,0,0,0,0,train
1,0.7540983606557378,0.0,0.0,0.0,0.2105263157894736,0.2462093862815884,0.0003727171077152,1,0,0,0,0,0,1,train
1,0.1311475409836066,0.0,0.0,0.0,0.0789473684210526,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0,0.2483754512635378,0.012299664554603,0,0,1,0,0,0,0,test
1,0.0491803278688524,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
1,0.3114754098360656,0.0,0.0,0.0,0.4473684210526315,0.2483754512635378,0.0324263883712262,1,0,0,0,0,0,0,test
1,0.4426229508196722,0.05,0.0,0.0,0.4210526315789473,0.2483754512635378,0.029071934401789,1,0,0,0,0,0,0,test
1,0.2131147540983606,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0007454342154304,0,0,1,0,0,0,1,test
1,0.1639344262295082,0.0,0.0,0.0,0.2368421052631578,0.2483754512635378,0.013790532985464,0,1,0,0,0,0,0,val
0,0.180327868852459,0.0,0.0,0.0,0.0263157894736842,0.2202166064981949,0.0055907566157286,1,0,0,0,0,0,0,test
1,0.3442622950819672,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2459016393442623,0.0,0.0,0.0,0.0,0.2483754512635378,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.4918032786885246,0.0,0.0,0.0,0.0,0.2490974729241877,0.0033544539694371,0,1,0,0,0,0,0,test
1,0.1475409836065574,0.0,0.0,0.0,0.0789473684210526,0.2483754512635378,0.0100633619083115,1,0,0,0,0,0,0,train
1,0.0983606557377049,0.0,0.0,0.0,0.0,0.2483754512635378,0.0119269474468878,0,0,0,1,0,0,0,test
0,0.0983606557377049,0.0,0.0,0.0,0.0,0.2490974729241877,0.0,0,0,1,0,0,0,0,train
0,0.2131147540983606,0.0,0.0,0.1176470588235294,0.3684210526315789,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
1,0.2295081967213115,0.0,0.0,0.0,0.0263157894736842,0.2382671480144404,0.0011181513231457,0,0,0,1,0,0,0,train
1,0.7213114754098361,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,val
1,0.6229508196721312,0.0,0.0,0.0,0.0526315789473684,0.2483754512635378,0.0044726052925829,0,0,1,0,0,0,0,val
1,0.1639344262295082,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.1311475409836066,0.0,0.0,0.0,0.1578947368421052,0.2483754512635378,0.0011181513231457,1,0,0,0,0,0,1,train
1,0.5409836065573771,0.0,0.0,0.0,0.0,0.2483754512635378,0.0,0,0,0,1,0,0,0,train
1,0.5409836065573771,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0011181513231457,0,0,0,1,0,0,0,test
1,0.1639344262295082,0.0,0.0,0.0588235294117647,0.1842105263157894,0.2483754512635378,0.029071934401789,1,0,0,0,0,0,0,train
0,0.2950819672131147,0.0,0.0,0.0,0.0263157894736842,0.2483754512635378,0.0003727171077152,1,0,0,0,0,0,0,train
0,0.3278688524590164,0.0,0.0,0.0,0.0,0.2490974729241877,0.0003727171077152,0,0,1,0,0,0,0,train
